Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-01-22 20:19:38.065264,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,1 444,2 770,2 800,"1,82"
2026-01-22 20:19:38.065303,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,236,4 930,4 930,"0,20"
2026-01-22 20:19:38.065332,BICC,BICI COTE D'IVOIRE,289,19 200,19 200,"0,00"
2026-01-22 20:19:38.065371,BNBC,BERNABE COTE D'IVOIRE,5 595,1 795,1 785,"6,89"
2026-01-22 20:19:38.065390,BOAB,BANK OF AFRICA BENIN,1 391,6 510,6 550,"0,61"
2026-01-22 20:19:38.065409,BOABF,BANK OF AFRICA BURKINA FASO,3 388,4 400,4 500,"2,51"
2026-01-22 20:19:38.065426,BOAC,BANK OF AFRICA COTE D'IVOIRE,15 254,7 180,7 180,"0,00"
2026-01-22 20:19:38.065443,BOAM,BANK OF AFRICA MALI,3 994,4 145,4 145,"0,00"
2026-01-22 20:19:38.065459,BOAN,BANK OF AFRICA NIGER,1 312,2 600,2 600,"-1,14"
2026-01-22 20:19:38.065477,BOAS,BANK OF AFRICA SENEGAL,1 606,5 650,5 650,"0,00"
2026-01-22 20:19:38.065494,CABC,SICABLE COTE D'IVOIRE,714,2 925,2 950,"0,85"
2026-01-22 20:19:38.065510,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,535,11 900,11 900,"0,04"
2026-01-22 20:19:38.065528,CFAC,CFAO MOTORS COTE D'IVOIRE,1 221,1 440,1 390,"0,72"
2026-01-22 20:19:38.065544,CIEC,CIE COTE D'IVOIRE,5 074,2 705,2 720,"0,74"
2026-01-22 20:19:38.065561,ECOC,ECOBANK COTE D'IVOIRE,438,16 700,16 505,"-0,57"
2026-01-22 20:19:38.065578,ETIT,Ecobank Transnational Incorporated TOGO,7 433 179,23,23,"4,55"
2026-01-22 20:19:38.065599,FTSC,FILTISAC COTE D'IVOIRE,3 662,2 050,2 100,"0,00"
2026-01-22 20:19:38.065616,LNBB,LOTERIE NATIONALE DU BENIN,574,4 020,4 000,"-0,50"
2026-01-22 20:19:38.065632,NEIC,NEI-CEDA COTE D'IVOIRE,2 836,1 195,1 175,"0,00"
2026-01-22 20:19:38.065649,NSBC,NSIA BANQUE COTE D'IVOIRE,1 677,11 980,12 000,"0,21"
2026-01-22 20:19:38.065667,NTLC,NESTLE COTE D'IVOIRE,537,11 300,11 100,"-0,89"
2026-01-22 20:19:38.065686,ONTBF,ONATEL BURKINA FASO,534,2 600,2 585,"-1,15"
2026-01-22 20:19:38.065703,ORAC,ORANGE COTE D'IVOIRE,1 728,14 100,14 400,"-0,69"
2026-01-22 20:19:38.065719,ORGT,ORAGROUP TOGO,4 716,2 605,2 600,"0,00"
2026-01-22 20:19:38.065735,PALC,PALM COTE D'IVOIRE,6 695,7 985,8 340,"4,32"
2026-01-22 20:19:38.065752,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 867,3 700,3 700,"-2,63"
2026-01-22 20:19:38.065768,SAFC,SAFCA COTE D'IVOIRE,1 870,3 545,3 695,"5,57"
2026-01-22 20:19:38.065785,SCRC,SUCRIVOIRE COTE D'IVOIRE,6 037,1 110,1 180,"7,27"
2026-01-22 20:19:38.065801,SDCC,SODE COTE D'IVOIRE,410,5 900,6 005,"1,78"
2026-01-22 20:19:38.065817,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,3 030,1 545,1 540,"-0,32"
2026-01-22 20:19:38.065835,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,11 299,1 315,1 310,"0,00"
2026-01-22 20:19:38.065851,SGBC,SOCIETE GENERALE COTE D'IVOIRE,498,29 000,29 400,"0,34"
2026-01-22 20:19:38.065870,SHEC,VIVO ENERGY COTE D'IVOIRE,3 929,1 575,1 640,"4,46"
2026-01-22 20:19:38.065886,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,3 083,6 055,6 045,"-0,08"
2026-01-22 20:19:38.065902,SICC,SICOR COTE D'IVOIRE,10,3 800,3 800,"-0,39"
2026-01-22 20:19:38.065918,SIVC,ERIUM COTE D’IVOIRE,10 071,1 700,1 710,"0,00"
2026-01-22 20:19:38.065934,SLBC,SOLIBRA COTE D'IVOIRE,543,28 310,28 300,"0,00"
2026-01-22 20:19:38.065950,SMBC,SMB COTE D'IVOIRE,2 192,10 250,10 220,"-0,10"
2026-01-22 20:19:38.065966,SNTS,SONATEL SENEGAL,3 700,25 500,25 495,"-0,02"
2026-01-22 20:19:38.065981,SOGC,SOGB COTE D'IVOIRE,364,7 695,7 800,"1,43"
2026-01-22 20:19:38.065997,SPHC,SAPH COTE D'IVOIRE,9 626,7 675,7 600,"-0,98"
2026-01-22 20:19:38.066013,STAC,SETAO COTE D'IVOIRE,5 603,1 250,1 200,"0,00"
2026-01-22 20:19:38.066029,STBC,SITAB COTE D'IVOIRE,1 701,21 500,21 495,"1,13"
2026-01-22 20:19:38.066045,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,2 021,2 400,2 390,"0,21"
2026-01-22 20:19:38.066067,TTLS,TOTALENERGIES MARKETING SENEGAL,714,2 500,2 550,"0,00"
2026-01-22 20:19:38.066083,UNLC,UNILEVER COTE D'IVOIRE,3,46 700,46 445,"-0,67"
2026-01-22 20:19:38.066098,UNXC,UNIWAX COTE D'IVOIRE,9 371,1 500,1 515,"1,68"
